volume,file,url,center_lon_w,hemisphere,geo_unit,terrain,group,n_bands,wave_min_um,wave_max_um,coverage_0p7_2p0,coverage_0p7_5p2,incidence_angle,emission_angle,phase_angle,label_error
go_1104,g1e001ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e001ti.qub,213.625,trailing,pr,plains,trailing_plains,10,0.8403,5.2101,False,False,62.04,18.34,47.02,
go_1104,g1e001tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e001tr.qub,213.625,trailing,pr,plains,trailing_plains,10,0.8403,5.2101,False,False,62.04,18.34,47.02,
go_1104,g1e002ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e002ci.qub,217.365,trailing,pr,plains,trailing_plains,17,0.7035,4.933,False,False,35.62,2.58,37.54,
go_1104,g1e002cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e002cr.qub,217.365,trailing,pr,plains,trailing_plains,17,0.7035,4.933,False,False,35.62,2.58,37.54,
go_1104,g1e002ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e002ti.qub,217.365,trailing,pr,plains,trailing_plains,17,0.7035,4.933,False,False,20.16,24.83,37.73,
go_1104,g1e002tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e002tr.qub,217.365,trailing,pr,plains,trailing_plains,17,0.7035,4.933,False,False,20.16,24.83,37.73,
go_1104,g1e003ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e003ci.qub,219.4,trailing,pr,plains,trailing_plains,228,0.7101,5.2365,False,False,36.86,36.25,30.88,
go_1104,g1e003cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e003cr.qub,219.4,trailing,pr,plains,trailing_plains,228,0.7101,5.2365,False,False,36.86,36.25,30.88,
go_1104,g1e003ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e003ti.qub,219.4,trailing,pr,plains,trailing_plains,228,0.7101,5.2365,False,False,39.44,39.71,30.88,
go_1104,g1e003tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e003tr.qub,219.4,trailing,pr,plains,trailing_plains,228,0.7101,5.2365,False,False,39.44,39.71,30.88,
go_1104,g1e004ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e004ci.qub,219.25,trailing,pr,plains,trailing_plains,228,0.7101,5.2365,False,False,22.93,9.93,31.55,
go_1104,g1e004cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e004cr.qub,219.25,trailing,pr,plains,trailing_plains,228,0.7101,5.2365,False,False,22.93,9.93,31.55,
go_1104,g1e004ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e004ti.qub,219.25,trailing,pr,plains,trailing_plains,228,0.7101,5.2365,False,False,16.8,20.98,31.58,
go_1104,g1e004tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e004tr.qub,219.25,trailing,pr,plains,trailing_plains,228,0.7101,5.2365,False,False,16.8,20.98,31.58,
go_1104,g1e501ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e501ci.qub,219.32,trailing,pr,plains,trailing_plains,228,0.7101,5.2365,False,False,19.84,15.91,31.24,
go_1104,g1e501cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1104/europa/g1e501cr.qub,219.32,trailing,pr,plains,trailing_plains,228,0.7101,5.2365,False,False,19.84,15.91,31.24,
go_1105,g2e001ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1105/europa/g2e001ti.qub,290.775,trailing,chl,chaos,trailing_chaos,408,0.7035,5.2365,False,False,19.35,28.47,13.92,
go_1105,g2e001tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1105/europa/g2e001tr.qub,290.775,trailing,chl,chaos,trailing_chaos,408,0.7035,5.2365,False,False,19.35,28.47,13.92,
go_1105,g2e002ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1105/europa/g2e002ci.qub,291.04999999999995,trailing,chl,chaos,trailing_chaos,204,0.7101,5.2365,False,False,16.31,13.88,12.12,
go_1105,g2e002cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1105/europa/g2e002cr.qub,291.04999999999995,trailing,chl,chaos,trailing_chaos,204,0.7101,5.2365,False,False,16.31,13.88,12.12,
go_1105,g2e002ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1105/europa/g2e002ti.qub,291.04999999999995,trailing,chl,chaos,trailing_chaos,204,0.7101,5.2365,False,False,5.29,17.17,12.13,
go_1105,g2e002tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1105/europa/g2e002tr.qub,291.04999999999995,trailing,chl,chaos,trailing_chaos,204,0.7101,5.2365,False,False,5.29,17.17,12.13,
go_1106,c3e001ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1106/europa/c3e001ci.qub,190.27499999999998,trailing,pr,plains,trailing_plains,102,0.7035,5.1969,False,False,64.99,32.8,87.06,
go_1106,c3e001cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1106/europa/c3e001cr.qub,190.27499999999998,trailing,pr,plains,trailing_plains,102,0.7035,5.1969,False,False,64.99,32.8,87.06,
go_1106,c3e001ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1106/europa/c3e001ti.qub,190.27499999999998,trailing,pr,plains,trailing_plains,102,0.7035,5.1969,False,False,75.23,15.09,85.86,
go_1106,c3e001tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1106/europa/c3e001tr.qub,190.27499999999998,trailing,pr,plains,trailing_plains,102,0.7035,5.1969,False,False,75.23,15.09,85.86,
go_1106,c3e003ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1106/europa/c3e003ti.qub,278.635,trailing,chl,chaos,trailing_chaos,408,0.7035,5.2365,False,False,40.59,8.49,49.06,
go_1106,c3e003tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1106/europa/c3e003tr.qub,278.635,trailing,chl,chaos,trailing_chaos,408,0.7035,5.2365,False,False,40.59,8.49,49.06,
go_1106,c3e004ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1106/europa/c3e004ci.qub,233.445,trailing,chl,chaos,trailing_chaos,204,0.7101,5.2365,False,False,32.78,6.38,34.16,
go_1106,c3e004cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1106/europa/c3e004cr.qub,233.445,trailing,chl,chaos,trailing_chaos,204,0.7101,5.2365,False,False,32.78,6.38,34.16,
go_1106,c3e004ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1106/europa/c3e004ti.qub,233.445,trailing,chl,chaos,trailing_chaos,204,0.7101,5.2365,False,False,32.54,7.21,34.08,
go_1106,c3e004tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1106/europa/c3e004tr.qub,233.445,trailing,chl,chaos,trailing_chaos,204,0.7101,5.2365,False,False,32.54,7.21,34.08,
go_1107,e4e001ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1107/europa/e4e001ci.qub,309.76,trailing,chm,chaos,trailing_chaos,192,0.7101,5.2365,False,False,74.47,55.77,60.88,
go_1107,e4e001cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1107/europa/e4e001cr.qub,309.76,trailing,chm,chaos,trailing_chaos,192,0.7101,5.2365,False,False,74.47,55.77,60.88,
go_1107,e4e001ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1107/europa/e4e001ti.qub,309.76,trailing,chm,chaos,trailing_chaos,192,0.7101,5.2365,False,False,81.03,60.78,60.07,
go_1107,e4e001tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1107/europa/e4e001tr.qub,309.76,trailing,chm,chaos,trailing_chaos,192,0.7101,5.2365,False,False,81.03,60.78,60.07,
go_1107,e4e002ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1107/europa/e4e002ci.qub,303.045,trailing,chm,chaos,trailing_chaos,192,0.7101,5.2365,False,False,59.52,32.62,57.42,
go_1107,e4e002cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1107/europa/e4e002cr.qub,303.045,trailing,chm,chaos,trailing_chaos,192,0.7101,5.2365,False,False,59.52,32.62,57.42,
go_1107,e4e002ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1107/europa/e4e002ti.qub,303.045,trailing,chm,chaos,trailing_chaos,192,0.7101,5.2365,False,False,56.06,40.83,57.65,
go_1107,e4e002tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1107/europa/e4e002tr.qub,303.045,trailing,chm,chaos,trailing_chaos,192,0.7101,5.2365,False,False,56.06,40.83,57.65,
go_1107,e4e003ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1107/europa/e4e003ci.qub,323.815,trailing,chl,chaos,trailing_chaos,384,0.7035,5.2365,False,False,75.5,66.41,72.29,
go_1107,e4e003cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1107/europa/e4e003cr.qub,323.815,trailing,chl,chaos,trailing_chaos,384,0.7035,5.2365,False,False,75.5,66.41,72.29,
go_1107,e4e003ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1107/europa/e4e003ti.qub,323.815,trailing,chl,chaos,trailing_chaos,384,0.7035,5.2365,False,False,75.22,65.64,72.38,
go_1107,e4e003tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1107/europa/e4e003tr.qub,323.815,trailing,chl,chaos,trailing_chaos,384,0.7035,5.2365,False,False,75.22,65.64,72.38,
go_1108,e6e001ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e001ti.qub,250.19,trailing,chl,chaos,trailing_chaos,384,0.7016,5.2326,False,False,75.55,32.78,49.61,
go_1108,e6e001tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e001tr.qub,250.19,trailing,chl,chaos,trailing_chaos,384,0.7016,5.2326,False,False,75.55,32.78,49.61,
go_1108,e6e002ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e002ci.qub,141.85000000000002,leading,chm,chaos,leading_chaos,96,0.7081,5.2062,False,False,6.97,33.83,31.96,
go_1108,e6e002cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e002cr.qub,141.85000000000002,leading,chm,chaos,leading_chaos,96,0.7081,5.2062,False,False,6.97,33.83,31.96,
go_1108,e6e002ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e002ti.qub,141.85000000000002,leading,chm,chaos,leading_chaos,96,0.7081,5.2062,False,False,43.45,59.3,31.96,
go_1108,e6e002tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e002tr.qub,141.85000000000002,leading,chm,chaos,leading_chaos,96,0.7081,5.2062,False,False,43.45,59.3,31.96,
go_1108,e6e003ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e003ti.qub,210.555,trailing,pr,plains,trailing_plains,408,0.7016,5.2326,False,False,1.26,35.39,100450.0,
go_1108,e6e003tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e003tr.qub,210.555,trailing,pr,plains,trailing_plains,408,0.7016,5.2326,False,False,1.26,35.39,100450.0,
go_1108,e6e004ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e004ci.qub,52.93,leading,chm,chaos,leading_chaos,10,0.7016,3.2318,False,False,79.95,72.59,152.53,
go_1108,e6e004cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e004cr.qub,52.93,leading,chm,chaos,leading_chaos,10,0.7016,3.2318,False,False,79.95,72.59,152.53,
go_1108,e6e004ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e004ti.qub,52.93,leading,chm,chaos,leading_chaos,10,0.7016,3.2318,False,False,88.64,63.51,152.15,
go_1108,e6e004tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e004tr.qub,52.93,leading,chm,chaos,leading_chaos,10,0.7016,3.2318,False,False,88.64,63.51,152.15,
go_1108,e6e005ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e005ci.qub,54.315,leading,chh,chaos,leading_chaos,10,0.7016,3.2318,False,False,81.75,69.11,150.76,
go_1108,e6e005cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e005cr.qub,54.315,leading,chh,chaos,leading_chaos,10,0.7016,3.2318,False,False,81.75,69.11,150.76,
go_1108,e6e005ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e005ti.qub,54.315,leading,chh,chaos,leading_chaos,10,0.7016,3.2318,False,False,90.91,59.62,150.42,
go_1108,e6e005tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e005tr.qub,54.315,leading,chh,chaos,leading_chaos,10,0.7016,3.2318,False,False,90.91,59.62,150.42,
go_1108,e6e006ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e006ci.qub,236.755,trailing,pr,plains,trailing_plains,192,0.7081,5.2326,False,False,73.56,39.32,40.83,
go_1108,e6e006cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e006cr.qub,236.755,trailing,pr,plains,trailing_plains,192,0.7081,5.2326,False,False,73.56,39.32,40.83,
go_1108,e6e006ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e006ti.qub,236.755,trailing,pr,plains,trailing_plains,192,0.7081,5.2326,False,False,73.14,38.93,40.91,
go_1108,e6e006tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e006tr.qub,236.755,trailing,pr,plains,trailing_plains,192,0.7081,5.2326,False,False,73.14,38.93,40.91,
go_1108,e6e007ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e007ci.qub,242.66,trailing,chm,chaos,trailing_chaos,288,0.7016,5.2326,False,False,20.31,54.65,54.38,
go_1108,e6e007cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e007cr.qub,242.66,trailing,chm,chaos,trailing_chaos,288,0.7016,5.2326,False,False,20.31,54.65,54.38,
go_1108,e6e007ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e007ti.qub,242.66,trailing,chm,chaos,trailing_chaos,288,0.7016,5.2326,False,False,20.29,54.73,54.42,
go_1108,e6e007tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e007tr.qub,242.66,trailing,chm,chaos,trailing_chaos,288,0.7016,5.2326,False,False,20.29,54.73,54.42,
go_1108,e6e008ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e008ci.qub,212.61,trailing,pr,plains,trailing_plains,192,0.7016,5.2194,False,False,27.83,8.93,35.86,
go_1108,e6e008cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e008cr.qub,212.61,trailing,pr,plains,trailing_plains,192,0.7016,5.2194,False,False,27.83,8.93,35.86,
go_1108,e6e008ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e008ti.qub,212.61,trailing,pr,plains,trailing_plains,192,0.7016,5.2194,False,False,33.67,21.11,35.84,
go_1108,e6e008tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e008tr.qub,212.61,trailing,pr,plains,trailing_plains,192,0.7016,5.2194,False,False,33.67,21.11,35.84,
go_1108,e6e009ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e009ci.qub,211.86,trailing,pr,plains,trailing_plains,192,0.7016,5.2194,False,False,28.43,8.28,35.71,
go_1108,e6e009cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e009cr.qub,211.86,trailing,pr,plains,trailing_plains,192,0.7016,5.2194,False,False,28.43,8.28,35.71,
go_1108,e6e009ti.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e009ti.qub,211.86,trailing,pr,plains,trailing_plains,192,0.7016,5.2194,False,False,27.39,17.17,35.77,
go_1108,e6e009tr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e009tr.qub,211.86,trailing,pr,plains,trailing_plains,192,0.7016,5.2194,False,False,27.39,17.17,35.77,
go_1108,e6e501ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e501ci.qub,212.27499999999998,trailing,pr,plains,trailing_plains,192,0.7016,5.2194,False,False,28.12,8.61,35.79,
go_1108,e6e501cr.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1108/europa/e6e501cr.qub,212.27499999999998,trailing,pr,plains,trailing_plains,192,0.7016,5.2194,False,False,28.12,8.61,35.79,
go_1109,g7e001ci.qub,https://planetarydata.jpl.nasa.gov/img/data/go-e-nims-4-mosaic-v1.0/go_1109/europa/g7e001ci.qub,190.165,trailing,pr,plains,trailing_plains,228,0.7081,5.2326,False,False,29.0,28.85,21.75,
